text,target
"Shao lại bỏ nhà ik as b, mong b cs csống hiện h ổn hơn neh","Sao lại bỏ nhà đi á bạn, mong bạn có cuộc sống hiện giờ ổn hơn nè"
"15 tuổi bỏ nhà ik, 39kg chạy bàn quán nhậu ph xách két bia, thùng lắc xê cho khách.","15 tuổi bỏ nhà đi, 39kg chạy bàn quán nhậu phải xách két bia, thùng lắc xê cho khách."
"Tháng đầu chx cs lương chật vật ăn ngủ tắm rửa ở quán net, ht tiền ik net thì ngủ bụi ngoài đg.","Tháng đầu chưa có lương chật vật ăn ngủ tắm rửa ở quán net, hết tiền đi net thì ngủ bụi ngoài đường."
Vào lm đc hai tuần thì quán cho ngủ lại trên gác của một cái p bé xíu kco nhà tắm,Vào làm được hai tuần thì quán cho ngủ lại trên gác của một cái phòng bé xíu không có nhà tắm
ph tắm trg nhà vệ sinh bằng vòi xịt.,phải tắm trong nhà vệ sinh bằng vòi xịt.
(1) Kể về khoảnh khắc khó khăn nhất cuộc đời b?,(1) Kể về khoảnh khắc khó khăn nhất cuộc đời bạn?
Đúng nka 😭,Đúng nha 😭
Khi bn định lm một điều zì ds màk cs rất nh thứ khách quan chen ngang vào thì b ko nên lm điều đók nx,Khi bạn định làm một điều gì đó mà có rất nhiều thứ khách quan chen ngang vào thì bạn không nên làm điều đó nữa
Thay vì ns xl vì đã lm phiền thì thay bằng kảm ơn vì đã lắng nghe.,Thay vì nói xin lỗi vì đã làm phiền thì thay bằng cảm ơn vì đã lắng nghe.
"Chỉ ns điều tích cực, nếu hông thì im lặng.","Chỉ nói điều tích cực, nếu không thì im lặng."
Nên kảm ơn ng đã giúp đỡ mk bằng cách mời họ ik ăn tặng món quà nhỏ hoặc giúp lại họ khi cs cơ hội,Nên cảm ơn người đã giúp đỡ mình bằng cách mời họ đi ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hội
vì nhx ng đã bỏ côg sức tg tiền bạc ra giúp đỡ b ở xã hội này ko hề nh,vì những người đã bỏ công sức thời gian tiền bạc ra giúp đỡ bạn ở xã hội này không hề nhiều
Đến đúng h là trễ.,Đến đúng giờ là trễ.
Còn mấy cnay ai EQ cao bt ht,Còn mấy cái này ai EQ cao biết hết
"Mik hiểu, ranh giới cảnh báo ds đôi khi mỏng manh lắm!","Mình hiểu, ranh giới cảnh báo đó đôi khi mỏng manh lắm!"
"Đôi khi ko tin, qó vội… giá sẽ trả khá đắt!","Đôi khi không tin, quá vội… giá sẽ trả khá đắt!"
Khi cbi bdau ziệc lớn/ gd giá trị cao/ quyết định qtrong nếu cs dấu hiệu bất ổn/ ko may ….chắc chắn 100% cs chuyện,Khi chuẩn bị bắt đầu việc lớn/ giao dịch giá trị cao/ quyết định quan trọng nếu có dấu hiệu bất ổn/ không may ….chắc chắn 100% có chuyện
hãy tạm ngưng & rà soát lại mọi thứ.,hãy tạm ngưng & rà soát lại mọi thứ.
Followers của Khoa LC Car chắc chắn đtrai,Followers của Khoa LC Car chắc chắn đẹp trai
Hãy kể về nhx quy tắc “ngầm” trg xã hội mak cban cần ph bik và chú ý.,Hãy kể về những quy tắc “ngầm” trong xã hội mà các bạn cần phải biết và chú ý.
Đừng chạm vào vai ngkhac khi cbi bước vào sự kiện qtrong như kỳ thi hay phỏng vấn xin ziệc,Đừng chạm vào vai người khác khi chuẩn bị bước vào sự kiện quan trọng như kỳ thi hay phỏng vấn xin việc
"Quan điểm cá nhân, b nào còn “non” ms ra trg thì nên hạn chế tiếp xúc ng Bắc.","Quan điểm cá nhân, bạn nào còn “non” mới ra trường thì nên hạn chế tiếp xúc người Bắc."
KO DC DẮT B THÂN GẶP NG YÊU :))) 1.,KHÔNG ĐƯỢC DẮT BẠN THÂN GẶP NGƯỜI YÊU :))) 1.
K ĐC 2.,KHÔNG ĐƯỢC 2.
HÔNG ĐƯỢCCC 3.,KHÔNG ĐƯỢCCC 3.
Ko ai cs nghĩa zụ p đối xử tốt vs mik.,Không ai có nghĩa vụ phải đối xử tốt với mình.
Xh bh ngta ko hại mik đã là may lắm rùi.,Xã hội bây giờ người ta không hại mình đã là may lắm rồi.
Thô nhưg tht.,Thô nhưng thật.
Z nên mik rất coi trọng nhx ng đối xử zới mk bth.,Thế nên mình rất coi trọng những người đối xử với mình bình thường.
Qui tắc ngầm tht sự là nhx qui tắc lm ziệc vs cq các bé ơi.,Quy tắc ngầm thật sự là những quy tắc làm việc với cơ quan các bé ơi.
"Và mấy cái ds thì p trả bằng năm tháng, tiền bạc và tg, sức khoẻ ms may ra đk ng giỏi truyền thụ.","Và mấy cái đó thì phải trả bằng năm tháng, tiền bạc và thời gian, sức khoẻ mới may ra được người giỏi truyền thụ."
"Trừ khi ngkhac ns cho , còn đã mượn tiền thì ph trả đúng hạn, đúng số tiền.","Trừ khi người khác nói cho , còn đã mượn tiền thì phải trả đúng hạn, đúng số tiền."
"Ngoài lề tý, nma c vk cx thik ah Seon nhím ah :)))","Ngoài lề tý, nhưng mà con vợ cũng thích anh Seon nhím à :)))"
C phanh cứ ltinh,Con phanh cứ linh tinh
Bất giác tìm sau h hc 💔,Bất giác tìm sau giờ học 💔
ai màk nở nổi giận vs ng mk yêu baoh,ai mà nỡ nổi giận với người mình yêu bao giờ
"Lúc mak ngta lm sai nhg t ko thể nổi giận đc, tht sự k thể nổi giận chứ kph đè nén j ht nhé","Lúc mà người ta làm sai nhưng tôi không thể nổi giận được, thật sự không thể nổi giận chứ không phải đè nén gì hết nhé"
hnhu cta chung hoàn cảnh😭,hình như chúng ta chung hoàn cảnh😭
ê 3 tháng b ấy đã ph trãi qua nhx j nhờ😭,ê 3 tháng bạn ấy đã phải trải qua những gì nhờ😭
44 k thành + chẩn đoán trầm kảm nặng nên h nhập viện điều trị r b. Cs điều kbt bao lâu thui,44 không thành + chẩn đoán trầm cảm nặng nên giờ nhập viện điều trị rồi bạn. Có điều không biết bao lâu thôi
dzừa đọc cmt của c nào ns ôm ng ấy tht lâu vì linh kảm sẽ kbg gặp dc lại nx thì trg hợp của t cx tựa z,vừa đọc cmt của chị nào nói ôm người ấy thật lâu vì linh cảm sẽ không bao giờ gặp được lại nữa thì trường hợp của tôi cũng tựa vậy
tuy k wa mãnh liệt nhma t vẫn cgiac dc thay vì ôm thì t hôn cx là lần đầu tiên và duy nhất t chủ động hôn ngta lunnn,tuy không quá mãnh liệt nhưng mà tôi vẫn cảm giác được thay vì ôm thì tôi hôn cũng là lần đầu tiên và duy nhất tôi chủ động hôn người ta luôn
chính là khoảnh khắc nhận ra đã mất họ,chính là khoảnh khắc nhận ra đã mất họ
thík đến cái mức ngồi tâm sự dzới c chat gpt... khok lóc kể lể các thứ ngại vl=)))),thích đến cái mức ngồi tâm sự với con chat gpt... khóc lóc kể lể các thứ ngại vl=))))
bữa nào k thấy ảnh là bữa n lòng chứ thấp thỏm😭,bữa nào không thấy ảnh là bữa đó lòng cứ thấp thỏm😭
Topic: Hãy kể khoảng khắc rằng b nhận ra mìnk đã thik nta nh hơn mik nghĩ,Topic: Hãy kể khoảnh khắc rằng bạn nhận ra mình đã thích người ta nhiều hơn mình nghĩ
ds là khi mk chịu mệt mỏi từ trg đến nhà và đến tối thì chỉ mong dc chs game cùng nhóm b và cs cả b ấy.,đó là khi mình chịu mệt mỏi từ trường đến nhà và đến tối thì chỉ mong được chơi game cùng nhóm bạn và có cả bạn ấy.
Lúc đók mik nhận ra ak mik thk bn ấy tht r,Lúc đó mình nhận ra à mình thích bạn ấy thật rồi
bởi vì mỗi lần chs game ah ấy để take care mih và trêu mk để lm mk zui.,bởi vì mỗi lần chơi game anh ấy đều take care mình và trêu mình để làm mình vui.
Và đók là ah nic siêu đặc biệt của mik,Và đó là anh nick siêu đặc biệt của mình
Bố mk ko cs zì cần riêng tư nên đt của ôg bọn mìnk vẫn giữ vẫn nhận đt của nhx ng quen rất lâu ms liên lạc,Bố mình không có gì cần riêng tư nên điện thoại của ông bọn mình vẫn giữ vẫn nhận điện thoại của những người quen rất lâu mới liên lạc
cs khi còn dùng nhầm số của ôg gọi cho ng nhà nhg ko ai giật mk cả :))) cs khi đấy cg là 1 cách để kảm thấy ôg vẫn ở quanh đây,có khi còn dùng nhầm số của ông gọi cho người nhà nhưng không ai giật mình cả :))) có khi đấy cũng là 1 cách để cảm thấy ông vẫn ở quanh đây
"Tớ thắc mắc s cậu lại hỏi câu này, lý do vì s z🥹","Tớ thắc mắc sao cậu lại hỏi câu này, lý do vì sao vậy🥹"
"Đt toàn hình ảnh của BCN th, tnhan vs cj gái toàn hỏi xem chj ik show này ko.","Điện thoại toàn hình ảnh của BCN thôi, tin nhắn với chị gái toàn hỏi xem chị đi show này không."
Mail thì toàn thấy điền form thành côg vs đặt vé thành côg.,Mail thì toàn thấy điền form thành công với đặt vé thành công.
Chắc ng nhà màk bik thì t ik đến cầu Nại Hà vẫn bị lôi cổ về mất.,Chắc người nhà mà biết thì tôi đi đến cầu Nại Hà vẫn bị lôi cổ về mất.
Cậu ơi tớ cs thể đăng lại câu này của cậu ở mxh khác đk k ạk,Cậu ơi tớ có thể đăng lại câu này của cậu ở mạng xã hội khác được không ạ
Mik thắc mắc cnay.,Mình thắc mắc cái này.
Khi một ng qua đời (đặc biệt là ng trẻ) thì dt của họ đc xử lý ntn?,Khi một người qua đời (đặc biệt là người trẻ) thì điện thoại của họ được xử lý như thế nào?
Vì đối vs mìnk đt giống như 1 cuốn nhật ký cá nhân cs hình ảnh/video cs sở thik nhx tâm tư,Vì đối với mình điện thoại giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thích những tâm tư
nhx bí mật ko muốn tiết lộ cho bất kỳ ai kể cả là ng thân.,những bí mật không muốn tiết lộ cho bất kỳ ai kể cả là người thân.
:)) iphone phá khoá cs tự out tk icloud hay hình ảnh cs tự xoá j ko nhỉ,:)) iphone phá khoá có tự out tài khoản icloud hay hình ảnh có tự xoá gì không nhỉ
phá xog là thành máy trắng vs thành bản lock r,phá xong là thành máy trắng với thành bản lock rồi
cs chế độ nếu ko xử dụng một tgian dài thì tự khoá k b nhỉ:),có chế độ nếu không sử dụng một thời gian dài thì tự khoá không bạn nhỉ:)
Mik kảm ơn nhìu ạk,Mình cảm ơn nhiều ạ
"như b mìnk thì mk thấy gđ cs can thiệp vào mxh của bn, đổi avt của b.","như bạn mình thì mình thấy gia đình có can thiệp vào mạng xã hội của bạn, đổi avatar của bạn."
Cá nhân mk về chuyện này thì kco quyền lên tiếng vì mih là ng ngoài nma tht sự mk thâyd thiếu tôn trọng sự riêng tư của b mih.,Cá nhân mình về chuyện này thì không có quyền lên tiếng vì mình là người ngoài nhưng mà thật sự mình thấy thiếu tôn trọng sự riêng tư của bạn mình.
Ts lại k để mọi thứ bth như trc h bn ấy lm màk lại ik đổi hay cố gắng bt trg đt b ấy cs zì?,Tại sao lại không để mọi thứ bình thường như trước giờ bạn ấy làm mà lại đi đổi hay cố gắng biết trong điện thoại bạn ấy có gì?
Fb cs chế độ khi mk hẻo thì mìnk cs thể trao quyền hành dzề đók cho ng thân.,Fb có chế độ khi mình hẻo thì mình có thể trao quyền hành gì đó cho người thân.
Tớ cx cs trao cái quyền đók cho 1 fb b thân của t :v,Tớ cũng có trao cái quyền đó cho 1 fb bạn thân của tớ :v
Đc nha b.,Được nha bạn.
"Tk nh của mik đã để cho một, hai ng mìnk tin tưởng bik r.","Tài khoản ngân hàng của mình đã để cho một, hai người mình tin tưởng biết rồi."
"Mìk cũg để dành đc một khoản kha khá nên nhỡ cs điều j xảy ra, thì mong bme lấy ra đc chỗ ds.","Mình cũng để dành được một khoản kha khá nên nhỡ có điều gì xảy ra, thì mong bố mẹ lấy ra được chỗ đó."
Lm ơn khi t k còn thì đừng ai mở khoá dt t đừng ai vào album ảnh hay tnhan của t để đọc t rất ghét lun,Làm ơn khi tôi không còn thì đừng ai mở khoá điện thoại tôi đừng ai vào album ảnh hay tin nhắn của tôi để đọc tôi rất ghét luôn
ai lm z chắc t k ra ik thanh thản dc luonn,ai làm thế chắc tôi không ra đi thanh thản được luôn
Giống nhau qá ba mk mất cũg 1 tháng hơn,Giống nhau quá ba mình mất cũng 1 tháng hơn
đt của ôg ấy mik đg giữ và chỉ gắn acc ytb vào để nghe nhạc khi chs game thoi,điện thoại của ông ấy mình đang giữ và chỉ gắn acc ytb vào để nghe nhạc khi chơi game thôi
còn lại mik vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng zô nhóm gđ seen tnhan :))),còn lại mình vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng vô nhóm gia đình seen tin nhắn :)))
Ik chùa bị cào cáo đái lên mũ💔,Đi chùa bị cào cào đái lên mũ💔
mắc ói qá tr ơi,mắc ói quá trời ơi
"Nạng tội hay mô mỡ n đók b, mk tra gg nên mk cment :))","Nặng tội hay mô mỡ nó đó bạn, mình tra gg nên mình comment :))"
ăn nhầm cứt vì n ẻ vào tô cơm ?,ăn nhầm cứt vì nó ẻ vào tô cơm ?
TOPIC: kể về lần gần đây b thấy tởm nhất Mk trc mk bị thạch sùng ỉa lên tay🥲,TOPIC: kể về lần gần đây bạn thấy tởm nhất Mình trước mình bị thạch sùng ỉa lên tay🥲
Hồi bé lúc còn ch bt mặc sịp bị gián bò vào quần cắn bi,Hồi bé lúc còn chưa biết mặc sịp bị gián bò vào quần cắn bi
"đạp trúng c gián = chân trần, đ bt là trứng hay cức n phọt ra nx nhg trắng trắng và nhớt lắm.","đạp trúng con gián = chân trần, đ biết là trứng hay cức nó phọt ra nữa nhưng trắng trắng và nhớt lắm."
"Cánh vs râu gián n dính chặt vào chân ph chùi mạnh ms rớt ra, cs lúc nhúc giòi bò lên phía trên đùi nx :)","Cánh với râu gián nó dính chặt vào chân phải chùi mạnh mới rớt ra, có lúc nhúc giòi bò lên phía trên đùi nữa :)"
Mong c cào cào sớm siêu độ😇,Mong con cào cào sớm siêu độ😇
T còn từng liếm cứt tk lằn :))) xog ph nốc nửa chai listerine để súc miệng,Tôi còn từng liếm cứt thằn lằn :))) xong phải nốc nửa chai listerine để súc miệng
Đọc comment post này,Đọc comment post này
Tnhien nhớ ôg nội qá.,Tự nhiên nhớ ông nội quá.
Hqua giỗ ôg mà k về dc.,Hôm qua giỗ ông mà không về được.
"H ngồi nghĩ lại thấy hối hận vì lúc ôg mất mik vẫn còn bồng bột, đôi lúc lm ôg buồn màk mk k bt.","Giờ ngồi nghĩ lại thấy hối hận vì lúc ông mất mình vẫn còn bồng bột, đôi lúc làm ông buồn mà mình không biết."
G bk snghi hơn thì ôg đã ik đc chục năm r,Giờ biết suy nghĩ hơn thì ông đã đi được chục năm rồi
340K views • 13K likes | Reel by Hok Bá Mẫu Giáo,340K views • 13K likes | Reel by Học Bá Mẫu Giáo
Ôg yêu bà lắm bà mik kể hơn 50 năm sống vs nhau ôg chỉ tát bà đúng 1 lần vì bà cãi láo vs ôg,Ông yêu bà lắm bà mình kể hơn 50 năm sống với nhau ông chỉ tát bà đúng 1 lần vì bà cãi láo với ông
còn lại là chịu thua zk.,còn lại là chịu thua vợ.
Mãi đến lúc ôg ch bị bệnh mik vẫn thấy ôg cb nc tắm cho bà.,Mãi đến lúc ông chưa bị bệnh mình vẫn thấy ông chuẩn bị nước tắm cho bà.
