text,target
Chính mình của khoảnh khắc đó quyết tâm thay đổi để có mình của bây giờ.,Chính mình của khoảnh khắc đó quyết tâm thay đổi để có mình của bây giờ.
"Không có tiền, tới tháng không mua được băng vệ sinh, chỉ biết nằm lót áo dưới mông cho máu chảy.","Không có tiền, tới tháng không mua được băng vệ sinh, chỉ biết nằm lót áo dưới mông cho máu chảy."
"Sao lại bỏ nhà đi á b, mong b có csống hiện giờ ổn hơn nè","Sao lại bỏ nhà đi á bạn, mong bạn có cuộc sống hiện giờ ổn hơn nè"
"15 tuổi bỏ nhà đi, 39kg chạy bàn quán nhậu phải xách két bia, thùng lắc xê cho khách.","15 tuổi bỏ nhà đi, 39kg chạy bàn quán nhậu phải xách két bia, thùng lắc xê cho khách."
"Tháng đầu chưa có lương chật vật ăn ngủ tắm rửa ở quán net, hết tiền đi net thì ngủ bụi ngoài đường.","Tháng đầu chưa có lương chật vật ăn ngủ tắm rửa ở quán net, hết tiền đi net thì ngủ bụi ngoài đường."
Vào làm được hai tuần thì quán cho ngủ lại trên gác của một cái phòng bé xíu không có nhà tắm,Vào làm được hai tuần thì quán cho ngủ lại trên gác của một cái phòng bé xíu không có nhà tắm
phải tắm trong nhà vệ sinh bằng vòi xịt.,phải tắm trong nhà vệ sinh bằng vòi xịt.
(1) Kể về khoảnh khắc khó khăn nhất cuộc đời bạn?,(1) Kể về khoảnh khắc khó khăn nhất cuộc đời bạn?
Đúng nha 😭,Đúng nha 😭
Khi bạn định làm một điều gì đó mà có rất nhiều thứ khách quan chen ngang vào thì bạn không nên làm điều đó nữa,Khi bạn định làm một điều gì đó mà có rất nhiều thứ khách quan chen ngang vào thì bạn không nên làm điều đó nữa
Thay vì nói xin lỗi vì đã làm phiền thì thay bằng cảm ơn vì đã lắng nghe.,Thay vì nói xin lỗi vì đã làm phiền thì thay bằng cảm ơn vì đã lắng nghe.
"Chỉ nói điều tích cực, nếu không thì im lặng.","Chỉ nói điều tích cực, nếu không thì im lặng."
Nên cảm ơn người đã giúp đỡ mình bằng cách mời họ đi ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hội,Nên cảm ơn người đã giúp đỡ mình bằng cách mời họ đi ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hội
vì những người đã bỏ công sức thời gian tiền bạc ra giúp đỡ b ở xã hội này không hề nhiều,vì những người đã bỏ công sức thời gian tiền bạc ra giúp đỡ bạn ở xã hội này không hề nhiều
Đến đúng giờ là trễ.,Đến đúng giờ là trễ.
Còn mấy cái này ai EQ cao biết hết,Còn mấy cái này ai EQ cao biết hết
"Mình hiểu, ranh giới cảnh báo đó đôi khi mỏng manh lắm!","Mình hiểu, ranh giới cảnh báo đó đôi khi mỏng manh lắm!"
"Đôi khi không tin, quá vội… giá sẽ trả khá đắt!","Đôi khi không tin, quá vội… giá sẽ trả khá đắt!"
Khi chuẩn bị bắt đầu việc lớn/ giao dịch giá trị cao/ quyết định quan trọng nếu có dấu hiệu bất ổn/ ko may ….chắc chắn 100% có chuyện,Khi chuẩn bị bắt đầu việc lớn/ giao dịch giá trị cao/ quyết định quan trọng nếu có dấu hiệu bất ổn/ không may ….chắc chắn 100% có chuyện
hãy tạm ngưng & rà soát lại mọi thứ.,hãy tạm ngưng & rà soát lại mọi thứ.
Followers của Khoa LC Car chắc chắn đẹp trai,Followers của Khoa LC Car chắc chắn đẹp trai
Hãy kể về những quy tắc “ngầm” trong xã hội mà các bạn cần phải biết và chú ý.,Hãy kể về những quy tắc “ngầm” trong xã hội mà các bạn cần phải biết và chú ý.
Đừng chạm vào vai người khác khi chuẩn bị bước vào sự kiện quan trọng như kỳ thi hay phỏng vấn xin việc,Đừng chạm vào vai người khác khi chuẩn bị bước vào sự kiện quan trọng như kỳ thi hay phỏng vấn xin việc
"Quan điểm cá nhân, bạn nào còn “non” mới ra trường thì nên hạn chế tiếp xúc người Bắc.","Quan điểm cá nhân, bạn nào còn “non” mới ra trường thì nên hạn chế tiếp xúc người Bắc."
KHÔNG ĐƯỢC DẮT BẠN THÂN GẶP NGƯỜI YÊU :))) 1.,KHÔNG ĐƯỢC DẮT BẠN THÂN GẶP NGƯỜI YÊU :))) 1.
KHÔNG ĐƯỢC 2.,KHÔNG ĐƯỢC 2.
KHÔNG ĐƯỢCCC 3.,KHÔNG ĐƯỢCCC 3.
Ko ai có nghĩa vụ phải đối xử tốt với mình.,Không ai có nghĩa vụ phải đối xử tốt với mình.
Xh bây giờ ngta ko hại mình đã là may lắm rồi.,Xã hội bây giờ người ta không hại mình đã là may lắm rồi.
Thô nhưng thật.,Thô nhưng thật.
Thế nên mình rất coi trọng những ng đối xử với mình bình thường.,Thế nên mình rất coi trọng những người đối xử với mình bình thường.
Qui tắc ngầm thật sự là những qui tắc làm việc với cq các bé ơi.,Quy tắc ngầm thật sự là những quy tắc làm việc với cơ quan các bé ơi.
"Và mấy cái đó thì phải trả bằng năm tháng, tiền bạc và thời gian, sức khoẻ mới may ra được người giỏi truyền thụ.","Và mấy cái đó thì phải trả bằng năm tháng, tiền bạc và thời gian, sức khoẻ mới may ra được người giỏi truyền thụ."
"Trừ khi người khác nói cho , còn đã mượn tiền thì phải trả đúng hạn, đúng số tiền.","Trừ khi người khác nói cho , còn đã mượn tiền thì phải trả đúng hạn, đúng số tiền."
"Ngoài lề tý, nma con vợ cx thích anh Seon nhím à :)))","Ngoài lề tý, nhưng mà con vợ cũng thích anh Seon nhím à :)))"
Con phanh cứ ltinh,Con phanh cứ linh tinh
Bất giác tìm sau h hc 💔,Bất giác tìm sau giờ học 💔
ai mà nở nổi giận với ng mình yêu bao giờ,ai mà nỡ nổi giận với người mình yêu bao giờ
"Lúc mà người ta làm sai nhưng t không thể nổi giận được, thật sự không thể nổi giận chứ không phải đè nén gì hết nhé","Lúc mà người ta làm sai nhưng tôi không thể nổi giận được, thật sự không thể nổi giận chứ không phải đè nén gì hết nhé"
hình như chúng ta chung hoàn cảnh😭,hình như chúng ta chung hoàn cảnh😭
ê 3 tháng bạn ấy đã phải trãi qua những gì nhờ😭,ê 3 tháng bạn ấy đã phải trải qua những gì nhờ😭
44 k thành + chẩn đoán trầm cảm nặng nên h nhập viện điều trị r b. Có điều kbt bao lâu thôi,44 không thành + chẩn đoán trầm cảm nặng nên giờ nhập viện điều trị rồi bạn. Có điều không biết bao lâu thôi
vừa đọc cmt của c nào nói ôm ng ấy thật lâu vì linh cảm sẽ kbg gặp dc lại nữa thì trường hợp của t cũng tựa vậy,vừa đọc cmt của chị nào nói ôm người ấy thật lâu vì linh cảm sẽ không bao giờ gặp được lại nữa thì trường hợp của tôi cũng tựa vậy
tuy k quá mãnh liệt nhma t vẫn cgiac dc thay vì ôm thì t hôn cũng là lần đầu tiên và duy nhất t chủ động hôn ngta luôn,tuy không quá mãnh liệt nhưng mà tôi vẫn cảm giác được thay vì ôm thì tôi hôn cũng là lần đầu tiên và duy nhất tôi chủ động hôn người ta luôn
chính là khoảnh khắc nhận ra đã mất họ,chính là khoảnh khắc nhận ra đã mất họ
thích đến cái mức ngồi tâm sự với con chat gpt... khóc lóc kể lể các thứ ngại vl=)))),thích đến cái mức ngồi tâm sự với con chat gpt... khóc lóc kể lể các thứ ngại vl=))))
bữa nào k thấy ảnh là bữa nó lòng chứ thấp thỏm😭,bữa nào không thấy ảnh là bữa đó lòng cứ thấp thỏm😭
Topic: Hãy kể khoảng khắc rằng bạn nhận ra mình đã thích người ta nhiều hơn mình nghĩ,Topic: Hãy kể khoảnh khắc rằng bạn nhận ra mình đã thích người ta nhiều hơn mình nghĩ
đó là khi mình chịu mệt mỏi từ trường đến nhà và đến tối thì chỉ mong được chơi game cùng nhóm bạn và có cả bạn ấy.,đó là khi mình chịu mệt mỏi từ trường đến nhà và đến tối thì chỉ mong được chơi game cùng nhóm bạn và có cả bạn ấy.
Lúc đó mình nhận ra à mình thích bạn ấy thật rồi,Lúc đó mình nhận ra à mình thích bạn ấy thật rồi
bởi vì mỗi lần chơi game anh ấy để take care mình và trêu mình để làm mình vui.,bởi vì mỗi lần chơi game anh ấy đều take care mình và trêu mình để làm mình vui.
Và đó là anh nic siêu đặc biệt của mình,Và đó là anh nick siêu đặc biệt của mình
Bố mình ko có gì cần riêng tư nên đt của ông bọn mình vẫn giữ vẫn nhận đt của những người quen rất lâu mới liên lạc,Bố mình không có gì cần riêng tư nên điện thoại của ông bọn mình vẫn giữ vẫn nhận điện thoại của những người quen rất lâu mới liên lạc
có khi còn dùng nhầm số của ông gọi cho người nhà nhưng ko ai giật mình cả :))) có khi đấy cũng là 1 cách để cảm thấy ông vẫn ở quanh đây,có khi còn dùng nhầm số của ông gọi cho người nhà nhưng không ai giật mình cả :))) có khi đấy cũng là 1 cách để cảm thấy ông vẫn ở quanh đây
"Tớ thắc mắc sao cậu lại hỏi câu này, lý do vì sao vậy🥹","Tớ thắc mắc sao cậu lại hỏi câu này, lý do vì sao vậy🥹"
"Đt toàn hình ảnh của BCN thôi, tin nhắn với chị gái toàn hỏi xem chị đi show này ko.","Điện thoại toàn hình ảnh của BCN thôi, tin nhắn với chị gái toàn hỏi xem chị đi show này không."
Mail thì toàn thấy điền form thành công vs đặt vé thành công.,Mail thì toàn thấy điền form thành công với đặt vé thành công.
Chắc ng nhà mà biết thì t đi đến cầu Nại Hà vẫn bị lôi cổ về mất.,Chắc người nhà mà biết thì tôi đi đến cầu Nại Hà vẫn bị lôi cổ về mất.
Cậu ơi tớ có thể đăng lại câu này của cậu ở mxh khác được k ạ,Cậu ơi tớ có thể đăng lại câu này của cậu ở mạng xã hội khác được không ạ
Mình thắc mắc cái này.,Mình thắc mắc cái này.
Khi một người qua đời (đặc biệt là người trẻ) thì điện thoại của họ đc xử lý như thế nào?,Khi một người qua đời (đặc biệt là người trẻ) thì điện thoại của họ được xử lý như thế nào?
Vì đối với mình điện thoại giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thích những tâm tư,Vì đối với mình điện thoại giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thích những tâm tư
những bí mật không muốn tiết lộ cho bất kỳ ai kể cả là người thân.,những bí mật không muốn tiết lộ cho bất kỳ ai kể cả là người thân.
:)) iphone phá khoá có tự out tài khoản icloud hay hình ảnh có tự xoá gì không nhỉ,:)) iphone phá khoá có tự out tài khoản icloud hay hình ảnh có tự xoá gì không nhỉ
phá xog là thành máy trắng vs thành bản lock r,phá xong là thành máy trắng với thành bản lock rồi
có chế độ nếu không xử dụng một thời gian dài thì tự khoá k b nhỉ:),có chế độ nếu không sử dụng một thời gian dài thì tự khoá không bạn nhỉ:)
Mình cảm ơn nhìu ạ,Mình cảm ơn nhiều ạ
"như bạn mình thì mình thấy gđ có can thiệp vào mxh của bạn, đổi avt của bạn.","như bạn mình thì mình thấy gia đình có can thiệp vào mạng xã hội của bạn, đổi avatar của bạn."
Cá nhân mình về chuyện này thì không có quyền lên tiếng vì mình là người ngoài nma thật sự mình thâyd thiếu tôn trọng sự riêng tư của bạn mình.,Cá nhân mình về chuyện này thì không có quyền lên tiếng vì mình là người ngoài nhưng mà thật sự mình thấy thiếu tôn trọng sự riêng tư của bạn mình.
Tại sao lại k để mọi thứ bình thường như trước giờ bạn ấy làm mà lại đi đổi hay cố gắng biết trong đt bạn ấy có gì?,Tại sao lại không để mọi thứ bình thường như trước giờ bạn ấy làm mà lại đi đổi hay cố gắng biết trong điện thoại bạn ấy có gì?
Fb có chế độ khi mình hẻo thì mình có thể trao quyền hành gì đó cho ng thân.,Fb có chế độ khi mình hẻo thì mình có thể trao quyền hành gì đó cho người thân.
Tớ cx có trao cái quyền đó cho 1 fb bạn thân của t :v,Tớ cũng có trao cái quyền đó cho 1 fb bạn thân của tớ :v
Đc nha bạn.,Được nha bạn.
"Tài khoản ngân hàng của mình đã để cho một, hai ng mình tin tưởng biết rồi.","Tài khoản ngân hàng của mình đã để cho một, hai người mình tin tưởng biết rồi."
"Mình cũng để dành đc một khoản kha khá nên nhỡ có điều gì xảy ra, thì mong bố mẹ lấy ra đc chỗ đó.","Mình cũng để dành được một khoản kha khá nên nhỡ có điều gì xảy ra, thì mong bố mẹ lấy ra được chỗ đó."
Làm ơn khi t k còn thì đừng ai mở khoá điện thoại t đừng ai vào album ảnh hay tin nhắn của t để đọc t rất ghét luôn,Làm ơn khi tôi không còn thì đừng ai mở khoá điện thoại tôi đừng ai vào album ảnh hay tin nhắn của tôi để đọc tôi rất ghét luôn
ai làm thế chắc t k ra đi thanh thản dc luôn,ai làm thế chắc tôi không ra đi thanh thản được luôn
Giống nhau quá ba mình mất cũng 1 tháng hơn,Giống nhau quá ba mình mất cũng 1 tháng hơn
điện thoại của ông ấy mình đang giữ và chỉ gắn acc ytb vào để nghe nhạc khi chơi game thoi,điện thoại của ông ấy mình đang giữ và chỉ gắn acc ytb vào để nghe nhạc khi chơi game thôi
còn lại mình vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng vô nhóm gia đình seen tin nhắn :))),còn lại mình vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng vô nhóm gia đình seen tin nhắn :)))
Đi chùa bị cào cáo đái lên mũ💔,Đi chùa bị cào cào đái lên mũ💔
