,text,target
153,ng yêu k chugn thuỷ + bất ngờ nhận ra cv chính ko là đam mê + thi chứng trỉ TA thì bị móc túi mất cccd & 3 triệu tiền mặt.,người yêu không chung thuỷ + bất ngờ nhận ra công việc chính không là đam mê + thi chứng chỉ tiếng Anh thì bị móc túi mất cccd & 3 triệu tiền mặt.
154,Là mk của tháng 3 lăm ấy.,Là mình của tháng 3 năm ấy.
155,Nhìn lại vẫn thấy hoài niệm.,Nhìn lại vẫn thấy hoài niệm.
156,Chính m của khoảnh khwacs đó quyết tâm thay đổi để có m cyar bâyh.,Chính mình của khoảnh khắc đó quyết tâm thay đổi để có mình của bây giờ.
157,"Kco tiền, tới tháng k mua đc băng vệ xinh, chỉ bt nằm lót áo dưới mông cho mays chảy.","Không có tiền, tới tháng không mua được băng vệ sinh, chỉ biết nằm lót áo dưới mông cho máu chảy."
158,"Shao lại bỏ nhà ik á b, mong b có csống hiện h ổn hơn nè","Sao lại bỏ nhà đi á bạn, mong bạn có cuộc sống hiện giờ ổn hơn nè"
159,"15 tuổi bỏ nhà ik, 39kg chạy bàn quán nhậu ph xách két bia, thùng lắc xê tro khách.","15 tuổi bỏ nhà đi, 39kg chạy bàn quán nhậu phải xách két bia, thùng lắc xê cho khách."
160,"Tháng đầu ch có lương chật vật ăn ngủ tắm rửa ở quán let, hết tiền ik net thì ngủ bụi ngoài đg.","Tháng đầu chưa có lương chật vật ăn ngủ tắm rửa ở quán net, hết tiền đi net thì ngủ bụi ngoài đường."
161,Zào lm dc hai tuần thì quán coh ngủ lại trên gác của một cái p bé xíu kco nhà tắm,Vào làm được hai tuần thì quán cho ngủ lại trên gác của một cái phòng bé xíu không có nhà tắm
162,p tắm trg nhà zệ sinh bằng vòi xịt.,phải tắm trong nhà vệ sinh bằng vòi xịt.
163,(1) Kể zề khoảnh khắc khó khăn nhất cuộc đời b?,(1) Kể về khoảnh khắc khó khăn nhất cuộc đời bạn?
164,Đúng nka 😭,Đúng nha 😭
165,Khi bn định lm một điều j đó mà có rất nh thứ khách quan tren ngang vào thì b ko nên làm điều đó nx,Khi bạn định làm một điều gì đó mà có rất nhiều thứ khách quan chen ngang vào thì bạn không nên làm điều đó nữa
166,Thay vì ns xl vì đã lm phiền thì thay bằng cảm ơn vì đã nắng nghe.,Thay vì nói xin lỗi vì đã làm phiền thì thay bằng cảm ơn vì đã lắng nghe.
167,"Trỉ ns điều tích cực, nếu ko thì im laungj.","Chỉ nói điều tích cực, nếu không thì im lặng."
168,Nên cảm ơn ng đã giúp đỡ mk bằng cách mời họ ik ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hộii,Nên cảm ơn người đã giúp đỡ mình bằng cách mời họ đi ăn tặng món quà nhỏ hoặc giúp lại họ khi có cơ hội
169,vì nhx ng đã bỏ coong sức tgian tiền bạc gia giúp đỡ b ở xã hội này ko hề nh,vì những người đã bỏ công sức thời gian tiền bạc ra giúp đỡ bạn ở xã hội này không hề nhiều
170,Đến đúng g nà trễ.,Đến đúng giờ là trễ.
171,Còn mấy cnay ai EQ cao bk hết,Còn mấy cái này ai EQ cao biết hết
172,"M hieeuf, ranh giới cảnh báo đó đôi khi mỏng manh kawms!","Mình hiểu, ranh giới cảnh báo đó đôi khi mỏng manh lắm!"
173,"Đôi khi k tin, qá vội… giá xẽ trae khá đắt!","Đôi khi không tin, quá vội… giá sẽ trả khá đắt!"
174,Khi cb bdau việc lớn/ gd giá teij coa/ quyết định qtrong nếu có rấu hiệu bất ổn/ ko may ….chắc chắn 100% có chuyện,Khi chuẩn bị bắt đầu việc lớn/ giao dịch giá trị cao/ quyết định quan trọng nếu có dấu hiệu bất ổn/ không may ….chắc chắn 100% có chuyện
175,hãy tạm ngưng & rà xoát lại mọi thứ.,hãy tạm ngưng & rà soát lại mọi thứ.
176,Followers của Khoa LC Car dhawcs trắn đzai,Followers của Khoa LC Car chắc chắn đẹp trai
177,Hãy kể về nhx quy taecs “ngầm” trg xã hội mà các b cần ph bt và chú ý.,Hãy kể về những quy tắc “ngầm” trong xã hội mà các bạn cần phải biết và chú ý.
178,Đừng chạm voaf vai ngkhac khi cb bước voaf sự kiện qtrong như kỳ thi hay phỏng vấn xin việc,Đừng chạm vào vai người khác khi chuẩn bị bước vào sự kiện quan trọng như kỳ thi hay phỏng vấn xin việc
179,"Quan điểm cá nhân, b nafo còn “non” ms da trg thì nên hạn chese tiếp xúc ng Bắc.","Quan điểm cá nhân, bạn nào còn “non” mới ra trường thì nên hạn chế tiếp xúc người Bắc."
180,KO DDUWOWDJ GIẮT B THÂN GẶP NG YEEI :))) 1.,KHÔNG ĐƯỢC DẮT BẠN THÂN GẶP NGƯỜI YÊU :))) 1.
181,KO ĐƯỢC 2.,KHÔNG ĐƯỢC 2.
182,KO ĐƯỢCCC 3.,KHÔNG ĐƯỢCCC 3.
183,Ko ai có nghaix zụ ph đối xử tốt vs mh.,Không ai có nghĩa vụ phải đối xử tốt với mình.
184,Xh bâyh ngta ko hại m đã là may nắm r.,Xã hội bây giờ người ta không hại mình đã là may lắm rồi.
185,Thô nhg thật.,Thô nhưng thật.
186,Thế nên mk rất coi trọng những ng đối xử zới m bth.,Thế nên mình rất coi trọng những người đối xử với mình bình thường.
187,Qui tắc ngầm tht sự nà nhx qui tắc lm việc vs cq các bé ơi.,Quy tắc ngầm thật sự là những quy tắc làm việc với cơ quan các bé ơi.
188,"Và mấy cái đó thì ph trả bằng năm tháng, tiền bạc và thgian, sức khoet ms may ra đc ng giỏi truyền thụ.","Và mấy cái đó thì phải trả bằng năm tháng, tiền bạc và thời gian, sức khoẻ mới may ra được người giỏi truyền thụ."
189,"Chừ khi ngkhac ns cho , còn đã mượn tiền thì ph trả đúng hạn, đúng số tiền.","Trừ khi người khác nói cho , còn đã mượn tiền thì phải trả đúng hạn, đúng số tiền."
190,"Ngoài lề tý, nma c vk cx thik ah Seon nhím à :)))","Ngoài lề tý, nhưng mà con vợ cũng thích anh Seon nhím à :)))"
191,C phanh cứ ltinh,Con phanh cứ linh tinh
192,Bất giscs tìm sau h hc 💔,Bất giác tìm sau giờ học 💔
193,ai mà lở nổi giận vs ng m yêu baoh,ai mà nỡ nổi giận với người mình yêu bao giờ
194,"Lúc mà ngt làm xai nhg t k thể nổi giận được, tht sự kh thể nổi giận chứ kph đè nén j hết nhé","Lúc mà người ta làm sai nhưng tôi không thể nổi giận được, thật sự không thể nổi giận chứ không phải đè nén gì hết nhé"
195,hnhu cta chung hoàn cảnh😭,hình như chúng ta chung hoàn cảnh😭
196,ê 3 tháng b ấy đã ph chãi qa những gì nhờ😭,ê 3 tháng bạn ấy đã phải trải qua những gì nhờ😭
197,44 k thành + vhaanr đoán chầm cảm nặng nên h nhập viện điều trị r b. Có điều kbt bao lâu thui,44 không thành + chẩn đoán trầm cảm nặng nên giờ nhập viện điều trị rồi bạn. Có điều không biết bao lâu thôi
198,vừa đọc cmt của c nào ns ôm ng ấy tht lâu vì linh cảm sẽ kbg gặp gic lại nx thì trg hợp của t cx tựa z,vừa đọc cmt của chị nào nói ôm người ấy thật lâu vì linh cảm sẽ không bao giờ gặp được lại nữa thì trường hợp của tôi cũng tựa vậy
199,tuy k qa mãnh oieetj nhma t vẫn cgiac dc thay vì ôm thì t hôn cx là lần ddauaf tiên và duy nhất t chủ động hôn gnta lun,tuy không quá mãnh liệt nhưng mà tôi vẫn cảm giác được thay vì ôm thì tôi hôn cũng là lần đầu tiên và duy nhất tôi chủ động hôn người ta luôn
200,chính là khoảnh khắc nhận ra đã mất họ,chính là khoảnh khắc nhận ra đã mất họ
201,thk đến cái mức ngồi tâm sự zới cn chat gpt... khovs lcos kể lể các thứ ngại vl=)))),thích đến cái mức ngồi tâm sự với con chat gpt... khóc lóc kể lể các thứ ngại vl=))))
202,bữa nào k thấy ảnh nà bwuax n lòng chứ thấp thỏm😭,bữa nào không thấy ảnh là bữa đó lòng cứ thấp thỏm😭
203,Tipic: Hãy kể khoảng khắc dằng bn nhận ra mik đã thik ngt nhiều hơn m nghĩ,Topic: Hãy kể khoảnh khắc rằng bạn nhận ra mình đã thích người ta nhiều hơn mình nghĩ
204,đó là khi m vhiuj mệt mỏi từ trg đến nhà zà đến tối thì chỉ mong dc chs game cùng nhóm bn và có cả bn ấy.,đó là khi mình chịu mệt mỏi từ trường đến nhà và đến tối thì chỉ mong được chơi game cùng nhóm bạn và có cả bạn ấy.
205,Ulcs đó m nhận da ah mình thích bạn ấy thật rùi,Lúc đó mình nhận ra à mình thích bạn ấy thật rồi
206,bởi vì mỗi lần chs game anh ấy để take care m và trêu mình để lm m zui.,bởi vì mỗi lần chơi game anh ấy đều take care mình và trêu mình để làm mình vui.
207,Và đó là ah nid siêu ddawdj biệt của m,Và đó là anh nick siêu đặc biệt của mình
208,Bố m ok có j cần riêng tư nên đt của ông bọn m vẫn giữ vẫn nhận đt của nhx ng quen rất lâu ms liên lạc,Bố mình không có gì cần riêng tư nên điện thoại của ông bọn mình vẫn giữ vẫn nhận điện thoại của những người quen rất lâu mới liên lạc
209,có khi còn dùng nhầm số ucar ông gọi cho ng nhà nhg ko ai dật mk cả :))) có khi đấy cũg là 1 cschs để cảm thấy ông vẫn ở quanh đây,có khi còn dùng nhầm số của ông gọi cho người nhà nhưng không ai giật mình cả :))) có khi đấy cũng là 1 cách để cảm thấy ông vẫn ở quanh đây
210,"Tớ thaqcs mắc s cậu lại hỏi câu này, oys do dì shao v🥹","Tớ thắc mắc sao cậu lại hỏi câu này, lý do vì sao vậy🥹"
211,"Đt toàn hình ảnh của BCN thôi, tnhan vs c gái toàn hỏi xem c ik show lày kp.","Điện thoại toàn hình ảnh của BCN thôi, tin nhắn với chị gái toàn hỏi xem chị đi show này không."
212,Mail thì toàn thấy điền form thành công ds đặt vé thành công.,Mail thì toàn thấy điền form thành công với đặt vé thành công.
213,Chắc ng nhà mà bt thì t ik đến cầu Lại Hà vẫn bị lôi cổ về mất.,Chắc người nhà mà biết thì tôi đi đến cầu Nại Hà vẫn bị lôi cổ về mất.
214,Cậu ơi tớ có thể đăng nại csau này ciar cqauj ở mxh khác đc k ạ,Cậu ơi tớ có thể đăng lại câu này của cậu ở mạng xã hội khác được không ạ
215,Mình thắc mắc cnay.,Mình thắc mắc cái này.
216,Khi một ng qa đời (đặc biệt là ng trẻ) thì đt của họ đc xử lý ntn?,Khi một người qua đời (đặc biệt là người trẻ) thì điện thoại của họ được xử lý như thế nào?
217,Vì đối vs mh dt giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thk nhx tâm tư,Vì đối với mình điện thoại giống như 1 cuốn nhật ký cá nhân có hình ảnh/video có sở thích những tâm tư
218,nhx bí mật ko muốn tiết nộ cho bất kỳ ai kể cả là ng thân.,những bí mật không muốn tiết lộ cho bất kỳ ai kể cả là người thân.
219,:)) iphone phá hkoas có tự out tk icloud hqy hình ảnh có tự soá j kh nhỉ,:)) iphone phá khoá có tự out tài khoản icloud hay hình ảnh có tự xoá gì không nhỉ
220,phá xog là thành máy trắng ds thành bản lock r,phá xong là thành máy trắng với thành bản lock rồi
221,có chế độ nếu k sử dụng một thgian dài thì tự khoá k b nhỉ:),có chế độ nếu không sử dụng một thời gian dài thì tự khoá không bạn nhỉ:)
222,M cảm ơn nhiyf ạ,Mình cảm ơn nhiều ạ
223,"như b mk thì mh thấy gđ có can thiệp zào mxh cura bn, đổi avt cyar b.","như bạn mình thì mình thấy gia đình có can thiệp vào mạng xã hội của bạn, đổi avatar của bạn."
224,Cá nhân mk về truyện này thì kco queyenf lên tiếng vì m là ng ngoài nma tht sự m thâyd thieeys tôn tfongj sự riêng tư của bn m.,Cá nhân mình về chuyện này thì không có quyền lên tiếng vì mình là người ngoài nhưng mà thật sự mình thấy thiếu tôn trọng sự riêng tư của bạn mình.
225,Tại sao lại k để mọi thứ bth như trc h bạn ấy làm mà lại ik đổi hay doos gắng bk trg đt bạn ấy có j?,Tại sao lại không để mọi thứ bình thường như trước giờ bạn ấy làm mà lại đi đổi hay cố gắng biết trong điện thoại bạn ấy có gì?
226,Fb có trế độ khi mik hẻo thì mk cis thể troa quyền hành j đó cho ng thân.,Fb có chế độ khi mình hẻo thì mình có thể trao quyền hành gì đó cho người thân.
227,Tớ cx có trao cái wuyeenf đó cho 1 fb bn thân của t :v,Tớ cũng có trao cái quyền đó cho 1 fb bạn thân của tớ :v
228,Đc nha b.,Được nha bạn.
229,"Tk nh cuzr m đã để cho một, hai ng mình tin tưởng biết rùi.","Tài khoản ngân hàng của mình đã để cho một, hai người mình tin tưởng biết rồi."
230,"Mik cx để dành đc một khoản kha khá lên nhỡ có ddieeif g xảy ra, thì mong bm lấy ar đc chỗ đó..","Mình cũng để dành được một khoản kha khá nên nhỡ có điều gì xảy ra, thì mong bố mẹ lấy ra được chỗ đó."
231,Lm ơn khi t k còn thì đừng ai mở khoá dt t đừng ai dào album ảnh hay tnhan vuar t để đọc t raats ghét lunnn,Làm ơn khi tôi không còn thì đừng ai mở khoá điện thoại tôi đừng ai vào album ảnh hay tin nhắn của tôi để đọc tôi rất ghét luôn
232,ai lm thế chắc t k za ik thanh thản dx lun,ai làm thế chắc tôi không ra đi thanh thản được luôn
233,Dống nhau qá ba mk mất cug 1 tháng hơn,Giống nhau quá ba mình mất cũng 1 tháng hơn
234,đt của ông ấy m đag giữ và chie gắn acc ytb dào để nghe nhạc khi chs game thoi,điện thoại của ông ấy mình đang giữ và chỉ gắn acc ytb vào để nghe nhạc khi chơi game thôi
235,donf alij mk vẫn giữ ngjyeen trạng như ngày ba còn xống thi thoảng zô nhóm gđ seen tnhan :))),còn lại mình vẫn giữ nguyên trạng như ngày ba còn sống thi thoảng vô nhóm gia đình seen tin nhắn :)))
236,Ik trùa bị cào cáo đái lên mũ💔,Đi chùa bị cào cào đái lên mũ💔
237,mắc ói qa ch ơi,mắc ói quá trời ơi
238,"Nạng tội hay mô mỡ n đó b, m cha gg nên m cment :))","Nặng tội hay mô mỡ nó đó bạn, mình tra gg nên mình comment :))"
239,ăn nhầm cutws vì n ẻ dào tô cơm ?,ăn nhầm cứt vì nó ẻ vào tô cơm ?
240,TOPIC: kể về nần gần đây b thấy tởm nhất M trc mk bị thadhj sùng ỉa lên tay🥲,TOPIC: kể về lần gần đây bạn thấy tởm nhất Mình trước mình bị thạch sùng ỉa lên tay🥲
241,Hồi bé lúc còn ch bt mặc sịp bị rán bò vào quần cắn bi,Hồi bé lúc còn chưa biết mặc sịp bị gián bò vào quần cắn bi
242,"đạp chúng c gián = chân trần, đ bt là trứng hqy cức n phọt ra nx nhg trắng trắng và nhớt lắm.","đạp trúng con gián = chân trần, đ biết là trứng hay cức nó phọt ra nữa nhưng trắng trắng và nhớt lắm."
243,"Cnahs zới râu gián n dính chặt vào chân ph chùi mạnh ms rớt ra, có lúc nhúc giòi bò nên phía trene đùi nx :)","Cánh với râu gián nó dính chặt vào chân phải chùi mạnh mới rớt ra, có lúc nhúc giòi bò lên phía trên đùi nữa :)"
244,Mong cn cào cào xớm siêu độ😇,Mong con cào cào sớm siêu độ😇
245,T còn từng liếm cứt thg launf :))) xog p nốc nửa chai listerine để xúc miệng,Tôi còn từng liếm cứt thằn lằn :))) xong phải nốc nửa chai listerine để súc miệng
246,Ddoxj comment post lày,Đọc comment post này
